 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  12. 9.2023    Time:  13:49:36
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     257.0000  0.67989E-01  0.26414E+00  0.67989E-01  0.26414E+00 -0.10851E+00 -0.64167E+02  0.64235E+02 -0.64179E+02  0.53389E+02 -0.56250E+01 -0.39322E+03 -0.32622E+03 -0.21955E+03  0.00000E+00  0.00000E+00  0.17330E+02  0.67109E+02  0.29493E+01   2134  0.00000E+00      0.000
     258.0000  0.00000E+00  0.18016E+00  0.20995E-02  0.18016E+00 -0.10202E+00 -0.64167E+02  0.64415E+02 -0.64177E+02  0.53569E+02 -0.57271E+01 -0.41098E+03 -0.35183E+03 -0.22371E+03  0.00000E+00  0.00000E+00  0.16964E+02  0.67109E+02  0.29514E+01   2135  0.00000E+00      0.000
     259.0000  0.62953E-01  0.26962E+00  0.60717E-01  0.26962E+00 -0.94622E-01 -0.64104E+02  0.64685E+02 -0.64116E+02  0.53839E+02 -0.58217E+01 -0.47134E+03 -0.37863E+03 -0.22875E+03  0.00000E+00  0.00000E+00  0.16626E+02  0.67109E+02  0.30122E+01   2136  0.00000E+00      0.000
     260.0000  0.22970E-01  0.21339E+00  0.24376E-01  0.21339E+00 -0.86459E-01 -0.64081E+02  0.64898E+02 -0.64092E+02  0.54052E+02 -0.59081E+01 -0.52079E+03 -0.41624E+03 -0.23428E+03  0.00000E+00  0.00000E+00  0.16247E+02  0.67109E+02  0.30365E+01   2137  0.00000E+00      0.000
     261.0000 -0.40800E+01  0.16310E-01 -0.40800E+01  0.16310E-01 -0.77881E-01 -0.68161E+02  0.64914E+02 -0.68172E+02  0.54068E+02 -0.59902E+01 -0.70147E+02 -0.98203E+02 -0.24016E+03  0.00000E+00  0.00000E+00  0.20227E+02  0.71189E+02  0.30365E+01   2166  0.00000E+00      0.000
     262.0000  0.49283E-01  0.20800E+00  0.49284E-01  0.20800E+00 -0.76833E-01 -0.68112E+02  0.65122E+02 -0.68123E+02  0.54276E+02 -0.60660E+01 -0.16305E+03 -0.15400E+03 -0.24094E+03  0.00000E+00  0.00000E+00  0.19909E+02  0.71189E+02  0.30854E+01   2173  0.00000E+00      0.000
     263.0000  0.73214E-01  0.22262E+00  0.73214E-01  0.22262E+00 -0.10036E+00 -0.68039E+02  0.65345E+02 -0.68050E+02  0.54499E+02 -0.61577E+01 -0.20592E+03 -0.18895E+03 -0.22510E+03  0.00000E+00  0.00000E+00  0.19525E+02  0.71189E+02  0.31585E+01   2176  0.00000E+00      0.000
     264.0000  0.71653E-01  0.21592E+00  0.71652E-01  0.21592E+00 -0.12146E+00 -0.67967E+02  0.65561E+02 -0.67978E+02  0.54715E+02 -0.62750E+01 -0.24033E+03 -0.21696E+03 -0.21167E+03  0.00000E+00  0.00000E+00  0.19118E+02  0.71189E+02  0.32303E+01   2178  0.00000E+00      0.000
     265.0000  0.74924E-01  0.21171E+00  0.74924E-01  0.21171E+00 -0.12975E+00 -0.67892E+02  0.65773E+02 -0.67903E+02  0.54927E+02 -0.64032E+01 -0.27551E+03 -0.24370E+03 -0.20551E+03  0.00000E+00  0.00000E+00  0.18701E+02  0.71189E+02  0.33052E+01   2180  0.00000E+00      0.000
     266.0000  0.65985E-01  0.20084E+00  0.66257E-01  0.20084E+00 -0.12966E+00 -0.67826E+02  0.65973E+02 -0.67837E+02  0.55128E+02 -0.65328E+01 -0.30674E+03 -0.26796E+03 -0.20593E+03  0.00000E+00  0.00000E+00  0.18294E+02  0.71189E+02  0.33715E+01   2181  0.00000E+00      0.000
     267.0000  0.53212E-01  0.21459E+00  0.52868E-01  0.21459E+00 -0.12506E+00 -0.67773E+02  0.66188E+02 -0.67784E+02  0.55342E+02 -0.66579E+01 -0.33549E+03 -0.29045E+03 -0.20858E+03  0.00000E+00  0.00000E+00  0.17915E+02  0.71189E+02  0.34244E+01   2182  0.00000E+00      0.000
     268.0000  0.43535E-01  0.17591E+00  0.44502E-01  0.17591E+00 -0.11852E+00 -0.67730E+02  0.66364E+02 -0.67740E+02  0.55518E+02 -0.67764E+01 -0.36678E+03 -0.31463E+03 -0.21290E+03  0.00000E+00  0.00000E+00  0.17538E+02  0.71189E+02  0.34689E+01   2183  0.00000E+00      0.000
     269.0000  0.00000E+00  0.10158E+00  0.18586E-02  0.10157E+00 -0.11069E+00 -0.67730E+02  0.66466E+02 -0.67738E+02  0.55620E+02 -0.68871E+01 -0.37012E+03 -0.32742E+03 -0.21794E+03  0.00000E+00  0.00000E+00  0.17252E+02  0.71189E+02  0.34707E+01   2184  0.00000E+00      0.000
     270.0000 -0.18500E+01  0.14172E+00 -0.18500E+01  0.14172E+00 -0.10265E+00 -0.69580E+02  0.66607E+02 -0.69588E+02  0.55761E+02 -0.69935E+01 -0.11942E+03 -0.16876E+03 -0.22342E+03  0.00000E+00  0.00000E+00  0.18854E+02  0.73039E+02  0.34707E+01   2202  0.00000E+00      0.000
     271.0000 -0.29831E+01  0.18998E+00 -0.29831E+01  0.18998E+00 -0.96388E-01 -0.72563E+02  0.66797E+02 -0.72571E+02  0.55951E+02 -0.70921E+01 -0.75922E+02 -0.92756E+02 -0.22769E+03  0.00000E+00  0.00000E+00  0.21549E+02  0.76029E+02  0.34776E+01   2216  0.00000E+00      0.000
     272.0000  0.19997E-01  0.18891E+00  0.19996E-01  0.18891E+00 -0.12352E+00 -0.72543E+02  0.66986E+02 -0.72551E+02  0.56140E+02 -0.72009E+01 -0.15027E+03 -0.14079E+03 -0.20913E+03  0.00000E+00  0.00000E+00  0.21231E+02  0.76029E+02  0.34976E+01   2221  0.00000E+00      0.000
     273.0000  0.84249E-01  0.19372E+00  0.84248E-01  0.19372E+00 -0.18211E+00 -0.72459E+02  0.67180E+02 -0.72467E+02  0.56334E+02 -0.73616E+01 -0.18803E+03 -0.17142E+03 -0.18290E+03  0.00000E+00  0.00000E+00  0.20794E+02  0.76029E+02  0.35818E+01   2224  0.00000E+00      0.000
     274.0000  0.72281E-01  0.18673E+00  0.72281E-01  0.18673E+00 -0.21456E+00 -0.72386E+02  0.67367E+02 -0.72394E+02  0.56521E+02 -0.75710E+01 -0.21612E+03 -0.19514E+03 -0.17359E+03  0.00000E+00  0.00000E+00  0.20322E+02  0.76029E+02  0.36542E+01   2226  0.00000E+00      0.000
     275.0000  0.69632E-01  0.17252E+00  0.69632E-01  0.17252E+00 -0.21688E+00 -0.72317E+02  0.67539E+02 -0.72325E+02  0.56693E+02 -0.77885E+01 -0.24057E+03 -0.21569E+03 -0.17271E+03  0.00000E+00  0.00000E+00  0.19855E+02  0.76029E+02  0.37240E+01   2228  0.00000E+00      0.000
     276.0000  0.44035E-01  0.17321E+00  0.44017E-01  0.17321E+00 -0.20404E+00 -0.72273E+02  0.67712E+02 -0.72281E+02  0.56866E+02 -0.79926E+01 -0.25817E+03 -0.23177E+03 -0.17634E+03  0.00000E+00  0.00000E+00  0.19435E+02  0.76029E+02  0.37680E+01   2229  0.00000E+00      0.000
     277.0000  0.00000E+00  0.64319E-01  0.27223E-02  0.64319E-01 -0.18732E+00 -0.72273E+02  0.67777E+02 -0.72278E+02  0.56931E+02 -0.81799E+01 -0.26756E+03 -0.24417E+03 -0.18096E+03  0.00000E+00  0.00000E+00  0.19074E+02  0.76029E+02  0.37707E+01   2230  0.00000E+00      0.000
     278.0000 -0.35955E+00  0.14162E+00 -0.35955E+00  0.14161E+00 -0.16899E+00 -0.72632E+02  0.67918E+02 -0.72637E+02  0.57072E+02 -0.83571E+01 -0.20805E+03 -0.22199E+03 -0.18621E+03  0.00000E+00  0.00000E+00  0.19116E+02  0.76399E+02  0.37812E+01   2243  0.00000E+00      0.000
     279.0000 -0.80000E-01  0.25790E-01 -0.80000E-01  0.25790E-01 -0.14991E+00 -0.72712E+02  0.67944E+02 -0.72717E+02  0.57098E+02 -0.85151E+01 -0.22617E+03 -0.22228E+03 -0.19165E+03  0.00000E+00  0.00000E+00  0.19011E+02  0.76479E+02  0.37812E+01   2256  0.00000E+00      0.000
     280.0000  0.34396E-01  0.13168E+00  0.34396E-01  0.13168E+00 -0.14195E+00 -0.72678E+02  0.68076E+02 -0.72684E+02  0.57230E+02 -0.86594E+01 -0.25760E+03 -0.23846E+03 -0.19683E+03  0.00000E+00  0.00000E+00  0.18727E+02  0.76479E+02  0.38149E+01   2259  0.00000E+00      0.000
     281.0000  0.90047E-01  0.14172E+00  0.90046E-01  0.14172E+00 -0.13544E+00 -0.72588E+02  0.68218E+02 -0.72594E+02  0.57372E+02 -0.87963E+01 -0.29608E+03 -0.26148E+03 -0.20128E+03  0.00000E+00  0.00000E+00  0.18361E+02  0.76479E+02  0.39049E+01   2261  0.00000E+00      0.000
     282.0000  0.66062E-01  0.13315E+00  0.66062E-01  0.13315E+00 -0.12863E+00 -0.72522E+02  0.68351E+02 -0.72528E+02  0.57505E+02 -0.89267E+01 -0.31940E+03 -0.28011E+03 -0.20588E+03  0.00000E+00  0.00000E+00  0.18027E+02  0.76479E+02  0.39710E+01   2263  0.00000E+00      0.000
     283.0000  0.12951E-01  0.10628E+00  0.13623E-01  0.10628E+00 -0.12114E+00 -0.72509E+02  0.68457E+02 -0.72514E+02  0.57611E+02 -0.90478E+01 -0.32333E+03 -0.29116E+03 -0.21090E+03  0.00000E+00  0.00000E+00  0.17760E+02  0.76479E+02  0.39846E+01   2264  0.00000E+00      0.000
     284.0000  0.37427E-01  0.12400E+00  0.36984E-01  0.12400E+00 -0.11345E+00 -0.72471E+02  0.68581E+02 -0.72477E+02  0.57735E+02 -0.91613E+01 -0.34097E+03 -0.30316E+03 -0.21614E+03  0.00000E+00  0.00000E+00  0.17503E+02  0.76479E+02  0.40216E+01   2265  0.00000E+00      0.000
     285.0000  0.54430E-01  0.11846E+00  0.54569E-01  0.11846E+00 -0.10556E+00 -0.72417E+02  0.68699E+02 -0.72422E+02  0.57853E+02 -0.92668E+01 -0.36772E+03 -0.32028E+03 -0.22146E+03  0.00000E+00  0.00000E+00  0.17219E+02  0.76479E+02  0.40762E+01   2266  0.00000E+00      0.000
     286.0000  0.13283E-01  0.11562E+00  0.13354E-01  0.11562E+00 -0.97630E-01 -0.72404E+02  0.68815E+02 -0.72409E+02  0.57969E+02 -0.93645E+01 -0.36968E+03 -0.32985E+03 -0.22681E+03  0.00000E+00  0.00000E+00  0.16990E+02  0.76479E+02  0.40896E+01   2267  0.00000E+00      0.000
     287.0000  0.85225E-01  0.11638E+00  0.85206E-01  0.11638E+00 -0.89697E-01 -0.72318E+02  0.68931E+02 -0.72324E+02  0.58085E+02 -0.94541E+01 -0.42339E+03 -0.35199E+03 -0.23216E+03  0.00000E+00  0.00000E+00  0.16699E+02  0.76479E+02  0.41748E+01   2268  0.00000E+00      0.000
     288.0000  0.80106E-01  0.10883E+00  0.80295E-01  0.10883E+00 -0.81779E-01 -0.72238E+02  0.69040E+02 -0.72244E+02  0.58194E+02 -0.95359E+01 -0.46313E+03 -0.37428E+03 -0.23753E+03  0.00000E+00  0.00000E+00  0.16421E+02  0.76479E+02  0.42551E+01   2269  0.00000E+00      0.000
     289.0000  0.84411E-01  0.10839E+00  0.84422E-01  0.10839E+00 -0.74423E-01 -0.72154E+02  0.69149E+02 -0.72159E+02  0.58303E+02 -0.96103E+01 -0.50957E+03 -0.39717E+03 -0.24330E+03  0.00000E+00  0.00000E+00  0.16153E+02  0.76479E+02  0.43395E+01   2270  0.00000E+00      0.000
     290.0000  0.71594E-01  0.10711E+00  0.71626E-01  0.10711E+00 -0.70432E-01 -0.72082E+02  0.69256E+02 -0.72088E+02  0.58410E+02 -0.96808E+01 -0.54411E+03 -0.41852E+03 -0.24998E+03  0.00000E+00  0.00000E+00  0.15903E+02  0.76479E+02  0.44111E+01   2271  0.00000E+00      0.000
     291.0000 -0.83000E+00  0.40743E-01 -0.83000E+00  0.40743E-01 -0.66495E-01 -0.72912E+02  0.69296E+02 -0.72918E+02  0.58451E+02 -0.97490E+01 -0.20067E+03 -0.28338E+03 -0.25637E+03  0.00000E+00  0.00000E+00  0.16623E+02  0.77309E+02  0.44111E+01   2287  0.00000E+00      0.000
     292.0000 -0.20000E-01  0.11794E+00 -0.20001E-01  0.11794E+00 -0.62786E-01 -0.72932E+02  0.69414E+02 -0.72938E+02  0.58568E+02 -0.98134E+01 -0.29425E+03 -0.29604E+03 -0.26252E+03  0.00000E+00  0.00000E+00  0.16462E+02  0.77329E+02  0.44111E+01   2300  0.00000E+00      0.000
     293.0000 -0.11000E+00  0.55388E-01 -0.11000E+00  0.55388E-01 -0.59512E-01 -0.73042E+02  0.69470E+02 -0.73048E+02  0.58624E+02 -0.98742E+01 -0.28367E+03 -0.29424E+03 -0.26795E+03  0.00000E+00  0.00000E+00  0.16455E+02  0.77439E+02  0.44111E+01   2313  0.00000E+00      0.000
     294.0000 -0.50000E-01  0.59891E-01 -0.50000E-01  0.59891E-01 -0.56920E-01 -0.73092E+02  0.69530E+02 -0.73097E+02  0.58684E+02 -0.99322E+01 -0.29899E+03 -0.29924E+03 -0.27225E+03  0.00000E+00  0.00000E+00  0.16387E+02  0.77489E+02  0.44111E+01   2326  0.00000E+00      0.000
     295.0000 -0.11500E+01  0.12688E-01 -0.11500E+01  0.12688E-01 -0.54949E-01 -0.74242E+02  0.69542E+02 -0.74247E+02  0.58696E+02 -0.99880E+01 -0.14794E+03 -0.19962E+03 -0.27553E+03  0.00000E+00  0.00000E+00  0.17468E+02  0.78639E+02  0.44111E+01   2340  0.00000E+00      0.000
     296.0000 -0.10000E+01  0.26956E-01 -0.10000E+01  0.26956E-01 -0.53941E-01 -0.75242E+02  0.69569E+02 -0.75248E+02  0.58723E+02 -0.10042E+02 -0.13482E+03 -0.16229E+03 -0.27724E+03  0.00000E+00  0.00000E+00  0.18389E+02  0.79639E+02  0.44111E+01   2344  0.00000E+00      0.000
     297.0000 -0.42000E+00  0.99230E-02 -0.42000E+00  0.99230E-02 -0.55417E-01 -0.75662E+02  0.69579E+02 -0.75668E+02  0.58733E+02 -0.10097E+02 -0.15619E+03 -0.16730E+03 -0.27469E+03  0.00000E+00  0.00000E+00  0.18745E+02  0.80059E+02  0.44111E+01   2357  0.00000E+00      0.000
     298.0000  0.22406E-01  0.66348E-01  0.22406E-01  0.66348E-01 -0.62192E-01 -0.75640E+02  0.69646E+02 -0.75645E+02  0.58800E+02 -0.10156E+02 -0.20162E+03 -0.19284E+03 -0.26346E+03  0.00000E+00  0.00000E+00  0.18611E+02  0.80059E+02  0.44332E+01   2361  0.00000E+00      0.000
     299.0000 -0.16000E+00  0.23362E-01 -0.16000E+00  0.23362E-01 -0.71328E-01 -0.75800E+02  0.69669E+02 -0.75805E+02  0.58823E+02 -0.10223E+02 -0.19535E+03 -0.19743E+03 -0.24840E+03  0.00000E+00  0.00000E+00  0.18680E+02  0.80219E+02  0.44332E+01   2374  0.00000E+00      0.000
     300.0000  0.00000E+00  0.31944E-01 -0.65705E-06  0.31944E-01 -0.82288E-01 -0.75800E+02  0.69701E+02 -0.75806E+02  0.58855E+02 -0.10301E+02 -0.22182E+03 -0.21270E+03 -0.23728E+03  0.00000E+00  0.00000E+00  0.18572E+02  0.80219E+02  0.44332E+01   2377  0.00000E+00      0.000
     301.0000 -0.11100E+01  0.33097E-01 -0.11100E+01  0.33097E-01 -0.93559E-01 -0.76910E+02  0.69734E+02 -0.76916E+02  0.58888E+02 -0.10390E+02 -0.13102E+03 -0.15628E+03 -0.22957E+03  0.00000E+00  0.00000E+00  0.19560E+02  0.81329E+02  0.44332E+01   2390  0.00000E+00      0.000
     302.0000  0.40201E-01  0.78878E-01  0.40200E-01  0.78878E-01 -0.10397E+00 -0.76870E+02  0.69813E+02 -0.76876E+02  0.58967E+02 -0.10490E+02 -0.19426E+03 -0.18499E+03 -0.22252E+03  0.00000E+00  0.00000E+00  0.19352E+02  0.81339E+02  0.44831E+01   2394  0.00000E+00      0.000
     303.0000 -0.11000E+00  0.53033E-01 -0.11000E+00  0.53033E-01 -0.11605E+00 -0.76980E+02  0.69866E+02 -0.76986E+02  0.59020E+02 -0.10601E+02 -0.19660E+03 -0.19356E+03 -0.21439E+03  0.00000E+00  0.00000E+00  0.19298E+02  0.81449E+02  0.44831E+01   2407  0.00000E+00      0.000
     304.0000  0.10770E-01  0.79479E-01  0.10770E-01  0.79479E-01 -0.12469E+00 -0.76969E+02  0.69945E+02 -0.76975E+02  0.59099E+02 -0.10723E+02 -0.22292E+03 -0.21066E+03 -0.20862E+03  0.00000E+00  0.00000E+00  0.19092E+02  0.81449E+02  0.44937E+01   2410  0.00000E+00      0.000
     305.0000  0.73703E-01  0.73098E-01  0.73703E-01  0.73098E-01 -0.12842E+00 -0.76895E+02  0.70019E+02 -0.76901E+02  0.59173E+02 -0.10851E+02 -0.24949E+03 -0.22823E+03 -0.20629E+03  0.00000E+00  0.00000E+00  0.18815E+02  0.81449E+02  0.45674E+01   2412  0.00000E+00      0.000
     306.0000  0.55578E-01  0.66409E-01  0.55577E-01  0.66409E-01 -0.12821E+00 -0.76840E+02  0.70085E+02 -0.76846E+02  0.59239E+02 -0.10980E+02 -0.26592E+03 -0.24235E+03 -0.20627E+03  0.00000E+00  0.00000E+00  0.18562E+02  0.81449E+02  0.46231E+01   2414  0.00000E+00      0.000
     307.0000  0.36994E-01  0.61728E-01  0.37111E-01  0.61728E-01 -0.12523E+00 -0.76803E+02  0.70147E+02 -0.76808E+02  0.59301E+02 -0.11105E+02 -0.27593E+03 -0.25281E+03 -0.20840E+03  0.00000E+00  0.00000E+00  0.18333E+02  0.81449E+02  0.46602E+01   2415  0.00000E+00      0.000
     308.0000  0.00000E+00  0.36600E-01  0.62788E-03  0.36600E-01 -0.12073E+00 -0.76803E+02  0.70183E+02 -0.76808E+02  0.59337E+02 -0.11226E+02 -0.27710E+03 -0.25876E+03 -0.21129E+03  0.00000E+00  0.00000E+00  0.18151E+02  0.81449E+02  0.46608E+01   2416  0.00000E+00      0.000
     309.0000  0.69698E-01  0.58707E-01  0.69145E-01  0.58707E-01 -0.11542E+00 -0.76733E+02  0.70242E+02 -0.76739E+02  0.59396E+02 -0.11341E+02 -0.29868E+03 -0.27002E+03 -0.21474E+03  0.00000E+00  0.00000E+00  0.17929E+02  0.81449E+02  0.47300E+01   2417  0.00000E+00      0.000
     310.0000  0.10113E-01  0.54024E-01  0.10230E-01  0.54024E-01 -0.10986E+00 -0.76723E+02  0.70296E+02 -0.76728E+02  0.59450E+02 -0.11451E+02 -0.29710E+03 -0.27554E+03 -0.21858E+03  0.00000E+00  0.00000E+00  0.17750E+02  0.81449E+02  0.47402E+01   2418  0.00000E+00      0.000
     311.0000  0.35245E-01  0.59868E-01  0.35099E-01  0.59868E-01 -0.10398E+00 -0.76687E+02  0.70356E+02 -0.76693E+02  0.59510E+02 -0.11555E+02 -0.31110E+03 -0.28461E+03 -0.22253E+03  0.00000E+00  0.00000E+00  0.17557E+02  0.81449E+02  0.47753E+01   2419  0.00000E+00      0.000
     312.0000  0.30197E-01  0.61791E-01  0.30149E-01  0.61791E-01 -0.97980E-01 -0.76657E+02  0.70418E+02 -0.76663E+02  0.59572E+02 -0.11653E+02 -0.31999E+03 -0.29252E+03 -0.22658E+03  0.00000E+00  0.00000E+00  0.17369E+02  0.81449E+02  0.48055E+01   2420  0.00000E+00      0.000
     313.0000 -0.51000E+00  0.19399E-01 -0.51000E+00  0.19399E-01 -0.91956E-01 -0.77167E+02  0.70437E+02 -0.77173E+02  0.59591E+02 -0.11747E+02 -0.20367E+03 -0.23921E+03 -0.23065E+03  0.00000E+00  0.00000E+00  0.17764E+02  0.81959E+02  0.48055E+01   2433  0.00000E+00      0.000
     314.0000  0.00000E+00  0.89230E-01  0.59465E-06  0.89230E-01 -0.86326E-01 -0.77167E+02  0.70526E+02 -0.77174E+02  0.59680E+02 -0.11836E+02 -0.26111E+03 -0.25386E+03 -0.23445E+03  0.00000E+00  0.00000E+00  0.17604E+02  0.81959E+02  0.48055E+01   2437  0.00000E+00      0.000
     315.0000 -0.81806E-01  0.72992E-01 -0.81806E-01  0.72992E-01 -0.81893E-01 -0.77249E+02  0.70599E+02 -0.77255E+02  0.59753E+02 -0.11919E+02 -0.25960E+03 -0.25846E+03 -0.23745E+03  0.00000E+00  0.00000E+00  0.17529E+02  0.82059E+02  0.48236E+01   2450  0.00000E+00      0.000
     316.0000  0.00000E+00  0.95645E-01 -0.91270E-07  0.95645E-01 -0.78669E-01 -0.77249E+02  0.70695E+02 -0.77256E+02  0.59849E+02 -0.11999E+02 -0.28609E+03 -0.27224E+03 -0.23963E+03  0.00000E+00  0.00000E+00  0.17360E+02  0.82059E+02  0.48236E+01   2453  0.00000E+00      0.000
     317.0000  0.42241E-01  0.52455E-01  0.42241E-01  0.52455E-01 -0.75697E-01 -0.77207E+02  0.70747E+02 -0.77213E+02  0.59901E+02 -0.12075E+02 -0.30938E+03 -0.28544E+03 -0.24166E+03  0.00000E+00  0.00000E+00  0.17174E+02  0.82059E+02  0.48663E+01   2455  0.00000E+00      0.000
     318.0000  0.12399E-01  0.36192E-01  0.12399E-01  0.36192E-01 -0.73791E-01 -0.77194E+02  0.70784E+02 -0.77200E+02  0.59938E+02 -0.12150E+02 -0.31307E+03 -0.29237E+03 -0.24428E+03  0.00000E+00  0.00000E+00  0.17043E+02  0.82059E+02  0.48789E+01   2457  0.00000E+00      0.000
     319.0000  0.00000E+00  0.38031E-01 -0.45731E-04  0.38031E-01 -0.72058E-01 -0.77194E+02  0.70822E+02 -0.77200E+02  0.59976E+02 -0.12222E+02 -0.31431E+03 -0.29640E+03 -0.24719E+03  0.00000E+00  0.00000E+00  0.16935E+02  0.82059E+02  0.48789E+01   2458  0.00000E+00      0.000
     320.0000  0.98900E-02  0.56434E-01  0.94303E-02  0.56434E-01 -0.70200E-01 -0.77185E+02  0.70878E+02 -0.77191E+02  0.60032E+02 -0.12292E+02 -0.32233E+03 -0.30234E+03 -0.25025E+03  0.00000E+00  0.00000E+00  0.16817E+02  0.82059E+02  0.48883E+01   2459  0.00000E+00      0.000
     321.0000  0.00000E+00  0.41427E-01  0.37558E-03  0.41427E-01 -0.68278E-01 -0.77185E+02  0.70919E+02 -0.77191E+02  0.60073E+02 -0.12360E+02 -0.32799E+03 -0.30877E+03 -0.25344E+03  0.00000E+00  0.00000E+00  0.16692E+02  0.82059E+02  0.48887E+01   2460  0.00000E+00      0.000
     322.0000 -0.10300E+01  0.92360E-02 -0.10300E+01  0.92360E-02 -0.66320E-01 -0.78215E+02  0.70929E+02 -0.78221E+02  0.60083E+02 -0.12427E+02 -0.15790E+03 -0.20952E+03 -0.25666E+03  0.00000E+00  0.00000E+00  0.17645E+02  0.83089E+02  0.48887E+01   2474  0.00000E+00      0.000
     323.0000 -0.10000E-01  0.29030E-01 -0.99998E-02  0.29030E-01 -0.64633E-01 -0.78225E+02  0.70958E+02 -0.78231E+02  0.60112E+02 -0.12493E+02 -0.22957E+03 -0.22792E+03 -0.25944E+03  0.00000E+00  0.00000E+00  0.17561E+02  0.83099E+02  0.48887E+01   2487  0.00000E+00      0.000
     324.0000  0.00000E+00  0.23407E-01  0.20419E-06  0.23407E-01 -0.64406E-01 -0.78225E+02  0.70981E+02 -0.78231E+02  0.60135E+02 -0.12557E+02 -0.24864E+03 -0.24110E+03 -0.25978E+03  0.00000E+00  0.00000E+00  0.17472E+02  0.83099E+02  0.48887E+01   2490  0.00000E+00      0.000
     325.0000  0.00000E+00  0.27304E-01 -0.38033E-06  0.27304E-01 -0.65306E-01 -0.78225E+02  0.71008E+02 -0.78231E+02  0.60162E+02 -0.12622E+02 -0.26227E+03 -0.25241E+03 -0.25832E+03  0.00000E+00  0.00000E+00  0.17381E+02  0.83099E+02  0.48887E+01   2492  0.00000E+00      0.000
     326.0000  0.00000E+00  0.61324E-01 -0.31665E-07  0.61324E-01 -0.66314E-01 -0.78225E+02  0.71070E+02 -0.78231E+02  0.60224E+02 -0.12688E+02 -0.27565E+03 -0.26363E+03 -0.25670E+03  0.00000E+00  0.00000E+00  0.17271E+02  0.83099E+02  0.48887E+01   2494  0.00000E+00      0.000
     327.0000  0.00000E+00  0.58325E-01  0.75108E-04  0.58325E-01 -0.66901E-01 -0.78225E+02  0.71128E+02 -0.78231E+02  0.60282E+02 -0.12755E+02 -0.28724E+03 -0.27368E+03 -0.25592E+03  0.00000E+00  0.00000E+00  0.17142E+02  0.83099E+02  0.48888E+01   2495  0.00000E+00      0.000
     328.0000  0.81200E-03  0.47386E-01  0.10855E-02  0.47386E-01 -0.66878E-01 -0.78224E+02  0.71175E+02 -0.78230E+02  0.60329E+02 -0.12822E+02 -0.29756E+03 -0.28267E+03 -0.25592E+03  0.00000E+00  0.00000E+00  0.17016E+02  0.83099E+02  0.48899E+01   2496  0.00000E+00      0.000
     329.0000 -0.10300E+01  0.24629E-01 -0.10300E+01  0.24629E-01 -0.66542E-01 -0.79254E+02  0.71200E+02 -0.79260E+02  0.60354E+02 -0.12889E+02 -0.15223E+03 -0.19680E+03 -0.25630E+03  0.00000E+00  0.00000E+00  0.17955E+02  0.84129E+02  0.48899E+01   2510  0.00000E+00      0.000
     330.0000  0.00000E+00  0.73334E-01 -0.29523E-06  0.73334E-01 -0.66390E-01 -0.79254E+02  0.71273E+02 -0.79260E+02  0.60427E+02 -0.12955E+02 -0.22338E+03 -0.22002E+03 -0.25652E+03  0.00000E+00  0.00000E+00  0.17827E+02  0.84129E+02  0.48899E+01   2514  0.00000E+00      0.000
     331.0000  0.50240E-02  0.46282E-01  0.50234E-02  0.46282E-01 -0.67539E-01 -0.79249E+02  0.71320E+02 -0.79255E+02  0.60474E+02 -0.13022E+02 -0.24412E+03 -0.23538E+03 -0.25453E+03  0.00000E+00  0.00000E+00  0.17700E+02  0.84129E+02  0.48951E+01   2516  0.00000E+00      0.000
     332.0000  0.40406E-01  0.16419E-01  0.40406E-01  0.16419E-01 -0.69250E-01 -0.79208E+02  0.71336E+02 -0.79214E+02  0.60490E+02 -0.13091E+02 -0.26613E+03 -0.24993E+03 -0.25181E+03  0.00000E+00  0.00000E+00  0.17559E+02  0.84129E+02  0.49359E+01   2518  0.00000E+00      0.000
     333.0000  0.00000E+00  0.17102E-01 -0.16305E-04  0.17102E-01 -0.70622E-01 -0.79208E+02  0.71353E+02 -0.79214E+02  0.60507E+02 -0.13162E+02 -0.26928E+03 -0.25678E+03 -0.24980E+03  0.00000E+00  0.00000E+00  0.17472E+02  0.84129E+02  0.49359E+01   2519  0.00000E+00      0.000
     334.0000  0.11107E-01  0.23388E-01  0.10949E-01  0.23388E-01 -0.71234E-01 -0.79197E+02  0.71377E+02 -0.79203E+02  0.60531E+02 -0.13233E+02 -0.27887E+03 -0.26463E+03 -0.24876E+03  0.00000E+00  0.00000E+00  0.17373E+02  0.84129E+02  0.49468E+01   2520  0.00000E+00      0.000
     335.0000  0.38238E-01  0.23024E-01  0.38247E-01  0.23024E-01 -0.71275E-01 -0.79159E+02  0.71400E+02 -0.79165E+02  0.60554E+02 -0.13304E+02 -0.29405E+03 -0.27459E+03 -0.24867E+03  0.00000E+00  0.00000E+00  0.17240E+02  0.84129E+02  0.49851E+01   2521  0.00000E+00      0.000
